Order_ID,Order_Date,Product_ID,Warehouse_ID,Quantity,Unit_Price,Total_Amount
O045438,2025-06-28,596,W005,7,35808,250656
O045439,2025-03-09,239,W010,10,29301,293010
O045440,2025-11-24,486,W008,8,1202,9616
O045441,2025-12-18,424,W009,8,47861,382888
O045442,2025-05-14,498,W006,9,56972,512748
O045443,2025-10-05,361,W008,9,38332,344988
O045444,2025-07-21,543,W004,1,13096,13096
O045445,2025-11-25,329,W009,4,14455,57820
O045446,2025-09-28,392,W003,1,37096,37096
O045447,2025-08-29,321,W005,9,64651,581859
O045448,2025-08-29,411,W009,6,32625,195750
O045449,2025-05-12,355,W010,9,2736,24624
O045450,2025-11-30,622,W004,10,50838,508380
O045451,2025-10-01,540,W006,9,12556,113004
O045452,2025-05-11,562,W004,1,15414,15414
O045453,2025-10-27,397,W006,6,67956,407736
O045454,2025-04-02,355,W005,6,2736,16416
O045455,2025-03-17,575,W010,5,37227,186135
O045456,2025-02-14,448,W009,10,4335,43350
O045457,2025-10-20,592,W004,10,37008,370080
O045458,2025-07-10,505,W004,5,29508,147540
O045459,2025-03-03,483,W003,1,28543,28543
O045460,2025-10-21,631,W001,2,44645,89290
O045461,2025-01-20,573,W003,2,39356,78712
O045462,2025-02-26,585,W004,3,54039,162117
O045463,2025-11-02,465,W005,9,16105,144945
O045464,2025-03-17,441,W006,3,14219,42657
O045465,2025-02-10,568,W003,6,9118,54708
O045466,2025-04-01,512,W010,2,14141,28282
O045467,2025-03-21,297,W009,1,33679,33679
O045468,2025-01-30,396,W006,5,10317,51585
O045469,2025-09-29,606,W009,6,7266,43596
O045470,2025-02-15,117,W004,8,29091,232728
O045471,2025-11-13,286,W010,7,40606,284242
O045472,2025-07-06,362,W008,1,15499,15499
O045473,2025-01-11,565,W006,4,19287,77148
O045474,2025-06-09,525,W010,7,42542,297794
O045475,2025-07-21,641,W009,3,27365,82095
O045476,2025-01-11,440,W009,1,5048,5048
O045477,2025-07-21,322,W002,3,66285,198855
O045478,2025-10-17,211,W007,5,1112,5560
O045479,2025-06-06,253,W003,6,40605,243630
O045480,2025-04-26,326,W002,6,54482,326892
O045481,2025-12-01,575,W006,10,37227,372270
O045482,2025-07-12,467,W006,4,756,3024
O045483,2025-05-22,146,W010,2,37374,74748
O045484,2025-02-06,199,W001,8,24163,193304
O045485,2025-02-10,376,W004,6,18361,110166
O045486,2025-02-14,303,W006,4,65352,261408
O045487,2025-06-01,318,W004,1,48115,48115
O045488,2025-01-18,103,W001,2,55459,110918
O045489,2025-03-29,397,W010,4,67956,271824
O045490,2025-05-15,353,W007,9,53387,480483
O045491,2025-05-31,591,W007,10,8853,88530
O045492,2025-09-10,357,W010,3,10728,32184
O045493,2025-01-09,547,W008,7,44474,311318
O045494,2025-04-30,515,W008,8,24670,197360
O045495,2025-12-10,452,W007,8,37171,297368
O045496,2025-06-30,273,W010,5,38422,192110
O045497,2025-01-28,573,W001,2,39356,78712
O045498,2025-10-07,251,W004,9,20494,184446
O045499,2025-06-22,506,W003,6,63315,379890
O045500,2025-12-14,454,W004,6,49099,294594
O045501,2025-01-05,503,W003,1,38984,38984
O045502,2025-11-26,308,W010,8,28313,226504
O045503,2025-01-11,525,W002,5,42542,212710
O045504,2025-02-21,324,W008,4,16727,66908
O045505,2025-05-26,489,W009,1,53941,53941
O045506,2025-08-09,629,W003,3,31429,94287
O045507,2025-07-03,347,W004,10,35750,357500
O045508,2025-06-25,269,W001,8,31690,253520
O045509,2025-12-04,225,W009,2,5619,11238
O045510,2025-09-09,419,W003,9,28140,253260
O045511,2025-09-20,545,W001,7,9271,64897
O045512,2025-12-20,327,W008,8,7821,62568
O045513,2025-03-24,484,W004,2,39937,79874
O045514,2025-03-11,621,W007,8,38105,304840
O045515,2025-01-22,296,W004,6,25707,154242
O045516,2025-07-14,352,W003,8,10094,80752
O045517,2025-02-09,240,W003,4,37830,151320
O045518,2025-06-22,486,W002,9,1202,10818
O045519,2025-02-24,174,W006,1,30940,30940
O045520,2025-11-20,174,W004,9,30940,278460
O045521,2025-05-19,195,W007,8,11382,91056
O045522,2025-01-11,296,W005,9,25707,231363
O045523,2025-12-22,393,W001,1,26090,26090
O045524,2025-01-16,229,W001,2,32564,65128
O045525,2025-09-19,426,W010,3,56953,170859
O045526,2025-11-02,165,W004,3,14337,43011
O045527,2025-04-09,522,W001,8,25811,206488
O045528,2025-08-25,189,W007,5,19851,99255
O045529,2025-02-17,499,W008,3,60248,180744
O045530,2025-12-08,619,W008,7,27592,193144
O045531,2025-04-27,153,W003,10,11002,110020
O045532,2025-11-30,191,W006,4,20662,82648
O045533,2025-04-29,613,W001,7,29752,208264
O045534,2025-02-09,147,W009,7,39694,277858
O045535,2025-07-03,266,W002,1,46293,46293
O045536,2025-06-21,451,W008,7,62895,440265
O045537,2025-07-09,494,W010,8,6092,48736
O045538,2025-09-04,584,W010,5,53801,269005
O045539,2025-11-04,335,W010,7,32600,228200
O045540,2025-10-17,234,W004,5,31640,158200
O045541,2025-10-04,550,W010,3,30430,91290
O045542,2025-07-30,368,W008,1,2322,2322
O045543,2025-06-03,538,W009,1,8733,8733
O045544,2025-08-02,258,W001,5,32144,160720
O045545,2025-12-11,227,W003,4,45459,181836
O045546,2025-01-10,258,W006,6,32144,192864
O045547,2025-01-02,644,W009,4,47364,189456
O045548,2025-01-30,449,W003,4,39055,156220
O045549,2025-09-12,281,W002,7,9555,66885
O045550,2025-07-18,520,W010,2,34215,68430
O045551,2025-06-05,344,W006,1,49277,49277
O045552,2025-11-14,492,W004,6,32018,192108
O045553,2025-09-02,415,W005,2,44428,88856
O045554,2025-06-29,311,W004,3,22313,66939
O045555,2025-02-02,417,W003,5,34585,172925
O045556,2025-06-27,592,W004,2,37008,74016
O045557,2025-09-26,446,W007,2,2482,4964
O045558,2025-11-27,224,W005,5,12322,61610
O045559,2025-09-03,509,W006,1,22383,22383
O045560,2025-03-14,301,W005,6,9063,54378
O045561,2025-02-03,430,W003,7,13709,95963
O045562,2025-07-30,184,W005,7,30660,214620
O045563,2025-08-25,226,W005,1,29288,29288
O045564,2025-04-09,389,W009,1,64271,64271
O045565,2025-06-26,142,W002,4,41432,165728
O045566,2025-10-24,306,W003,10,6895,68950
O045567,2025-01-01,599,W003,7,11153,78071
O045568,2025-01-23,453,W004,10,14282,142820
O045569,2025-04-04,549,W003,4,20194,80776
O045570,2025-07-10,637,W005,4,29393,117572
O045571,2025-10-12,261,W009,5,3433,17165
O045572,2025-01-13,553,W005,3,41208,123624
O045573,2025-02-01,602,W005,5,18559,92795
O045574,2025-12-05,650,W007,1,21812,21812
O045575,2025-10-06,601,W007,8,51746,413968
O045576,2025-11-11,527,W005,8,62372,498976
O045577,2025-04-10,173,W010,6,56553,339318
O045578,2025-05-24,171,W006,6,15246,91476
O045579,2025-07-04,410,W008,5,52537,262685
O045580,2025-11-14,369,W009,4,55426,221704
O045581,2025-07-26,202,W004,6,11947,71682
O045582,2025-10-24,251,W005,7,20494,143458
O045583,2025-09-11,212,W003,10,61911,619110
O045584,2025-03-23,551,W009,2,42427,84854
O045585,2025-06-22,504,W005,2,44738,89476
O045586,2025-06-08,358,W005,10,9812,98120
O045587,2025-09-01,581,W001,4,3344,13376
O045588,2025-11-02,197,W010,4,2666,10664
O045589,2025-12-14,412,W005,8,6581,52648
O045590,2025-02-08,178,W004,4,30251,121004
O045591,2025-01-04,410,W007,2,52537,105074
O045592,2025-07-15,349,W009,8,28669,229352
O045593,2025-04-19,291,W006,2,63408,126816
O045594,2025-04-14,551,W007,5,42427,212135
O045595,2025-10-29,553,W001,6,41208,247248
O045596,2025-08-04,391,W001,4,57251,229004
O045597,2025-04-13,194,W004,9,42695,384255
O045598,2025-12-28,218,W001,5,30045,150225
O045599,2025-04-06,339,W002,1,49670,49670
O045600,2025-05-31,451,W004,4,62895,251580
O045601,2025-02-06,229,W001,10,32564,325640
O045602,2025-11-05,561,W007,4,48205,192820
O045603,2025-03-11,123,W008,2,5038,10076
O045604,2025-04-16,628,W009,4,37723,150892
O045605,2025-01-07,281,W005,1,9555,9555
O045606,2025-09-24,323,W006,7,20015,140105
O045607,2025-05-02,379,W009,3,36429,109287
O045608,2025-12-26,239,W005,9,29301,263709
O045609,2025-10-30,547,W002,6,44474,266844
O045610,2025-04-16,635,W008,6,16799,100794
O045611,2025-05-09,308,W003,3,28313,84939
O045612,2025-09-10,447,W010,6,26907,161442
O045613,2025-12-02,209,W006,3,4647,13941
O045614,2025-09-29,346,W002,6,43134,258804
O045615,2025-11-24,265,W002,1,15561,15561
O045616,2025-12-09,527,W008,8,62372,498976
O045617,2025-08-20,120,W010,7,28016,196112
O045618,2025-03-10,438,W001,8,18009,144072
O045619,2025-02-06,539,W009,6,63741,382446
O045620,2025-07-18,235,W006,3,47706,143118
O045621,2025-05-06,137,W010,7,22400,156800
O045622,2025-06-29,550,W009,4,30430,121720
O045623,2025-12-12,473,W001,3,11607,34821
O045624,2025-09-29,589,W007,3,30235,90705
O045625,2025-04-01,132,W006,8,52968,423744
O045626,2025-08-21,181,W009,7,15972,111804
O045627,2025-06-07,479,W001,2,45256,90512
O045628,2025-08-11,472,W006,7,20374,142618
O045629,2025-08-30,590,W002,9,48996,440964
O045630,2025-03-15,454,W007,7,49099,343693
O045631,2025-10-14,172,W010,2,33183,66366
O045632,2025-10-13,222,W007,9,55820,502380
O045633,2025-08-26,437,W009,10,43726,437260
O045634,2025-09-28,364,W005,10,50257,502570
O045635,2025-11-13,561,W005,9,48205,433845
O045636,2025-03-13,508,W010,2,41808,83616
O045637,2025-06-18,264,W004,6,41136,246816
O045638,2025-04-12,564,W001,5,9845,49225
O045639,2025-04-14,301,W005,5,9063,45315
O045640,2025-03-14,277,W010,7,53837,376859
O045641,2025-06-22,207,W001,8,42269,338152
O045642,2025-01-16,432,W004,9,20485,184365
O045643,2025-01-11,161,W008,4,47165,188660
O045644,2025-12-28,146,W001,2,37374,74748
O045645,2025-01-03,146,W005,6,37374,224244
O045646,2025-07-21,484,W003,2,39937,79874
O045647,2025-05-10,346,W007,7,43134,301938
O045648,2025-10-17,508,W007,5,41808,209040
O045649,2025-12-22,497,W010,10,38068,380680
O045650,2025-04-22,240,W004,3,37830,113490
O045651,2025-09-27,302,W001,6,52069,312414
O045652,2025-01-03,581,W007,4,3344,13376
O045653,2025-01-14,202,W002,7,11947,83629
O045654,2025-10-07,166,W006,9,18374,165366
O045655,2025-12-31,501,W005,9,1487,13383
O045656,2025-06-03,412,W001,10,6581,65810
O045657,2025-02-05,163,W008,1,10004,10004
O045658,2025-09-16,549,W003,1,20194,20194
O045659,2025-05-21,182,W002,3,2117,6351
O045660,2025-05-20,381,W010,5,44668,223340
O045661,2025-04-04,208,W002,5,11179,55895
O045662,2025-10-22,208,W007,2,11179,22358
O045663,2025-02-05,351,W005,2,16983,33966
O045664,2025-07-10,231,W003,5,60750,303750
O045665,2025-12-28,127,W005,3,39363,118089
O045666,2025-07-18,405,W001,7,31338,219366
O045667,2025-02-26,458,W005,2,1191,2382
O045668,2025-12-01,475,W004,4,63349,253396
O045669,2025-11-08,440,W006,7,5048,35336
O045670,2025-04-26,374,W006,1,25078,25078
O045671,2025-04-18,606,W008,2,7266,14532
O045672,2025-10-28,127,W009,4,39363,157452
O045673,2025-10-30,616,W009,6,45372,272232
O045674,2025-03-01,115,W003,2,37862,75724
O045675,2025-11-02,107,W002,4,47450,189800
O045676,2025-08-16,160,W009,7,4663,32641
O045677,2025-10-26,258,W005,1,32144,32144
O045678,2025-04-09,318,W005,5,48115,240575
O045679,2025-03-29,207,W003,10,42269,422690
O045680,2025-10-06,168,W003,9,58139,523251
O045681,2025-04-18,194,W002,1,42695,42695
O045682,2025-10-09,393,W005,1,26090,26090
O045683,2025-09-23,449,W003,4,39055,156220
O045684,2025-04-13,577,W007,7,4036,28252
O045685,2025-06-01,577,W008,2,4036,8072
O045686,2025-12-25,552,W003,7,17970,125790
O045687,2025-08-01,499,W008,9,60248,542232
O045688,2025-03-13,546,W010,3,17825,53475
O045689,2025-09-11,483,W003,9,28543,256887
O045690,2025-11-21,552,W002,1,17970,17970
O045691,2025-06-02,155,W002,5,25725,128625
O045692,2025-06-14,375,W008,8,60252,482016
O045693,2025-11-09,135,W001,2,11183,22366
O045694,2025-12-11,587,W008,1,32636,32636
O045695,2025-01-14,401,W005,7,41488,290416
O045696,2025-06-23,548,W003,2,51935,103870
O045697,2025-03-17,300,W002,9,13380,120420
O045698,2025-07-15,570,W008,4,57701,230804
O045699,2025-04-24,547,W007,10,44474,444740
O045700,2025-11-09,359,W008,6,13025,78150
O045701,2025-10-25,104,W009,4,49466,197864
O045702,2025-09-10,347,W003,3,35750,107250
O045703,2025-06-14,594,W007,10,61600,616000
O045704,2025-10-10,444,W003,4,58285,233140
O045705,2025-10-16,214,W007,10,65955,659550
O045706,2025-11-11,608,W003,3,28261,84783
O045707,2025-07-21,406,W006,4,51112,204448
O045708,2025-08-09,543,W004,5,13096,65480
O045709,2025-08-04,282,W008,4,24657,98628
O045710,2025-03-28,431,W008,6,6226,37356
O045711,2025-05-01,435,W002,4,37406,149624
O045712,2025-10-31,133,W001,1,12332,12332
O045713,2025-11-30,300,W003,7,13380,93660
O045714,2025-05-23,488,W006,6,51641,309846
O045715,2025-10-13,519,W002,6,49978,299868
O045716,2025-08-28,495,W002,6,53352,320112
O045717,2025-08-21,484,W001,2,39937,79874
O045718,2025-09-14,538,W006,3,8733,26199
O045719,2025-03-07,399,W005,8,37556,300448
O045720,2025-09-26,124,W002,10,62186,621860
O045721,2025-10-22,596,W009,10,35808,358080
O045722,2025-05-03,107,W007,4,47450,189800
O045723,2025-05-20,620,W007,3,33481,100443
O045724,2025-03-24,526,W010,6,32623,195738
O045725,2025-11-25,532,W008,3,50456,151368
O045726,2025-08-15,488,W002,2,51641,103282
O045727,2025-05-22,328,W005,5,58036,290180
O045728,2025-02-12,321,W006,5,64651,323255
O045729,2025-09-16,205,W006,8,38674,309392
O045730,2025-02-06,129,W006,6,8141,48846
O045731,2025-11-03,473,W004,6,11607,69642
O045732,2025-11-27,417,W007,2,34585,69170
O045733,2025-02-11,148,W001,2,2362,4724
O045734,2025-04-26,437,W009,7,43726,306082
O045735,2025-05-14,413,W001,5,36855,184275
O045736,2025-05-27,493,W002,8,49432,395456
O045737,2025-01-31,489,W008,10,53941,539410
O045738,2025-04-30,280,W005,9,34028,306252
O045739,2025-09-16,580,W008,8,34609,276872
O045740,2025-10-05,500,W001,7,53830,376810
O045741,2025-03-11,179,W008,6,8909,53454
O045742,2025-12-30,266,W006,8,46293,370344
O045743,2025-03-07,560,W007,10,53582,535820
O045744,2025-08-10,410,W003,6,52537,315222
O045745,2025-10-24,414,W002,8,29697,237576
O045746,2025-03-06,249,W001,5,15201,76005
O045747,2025-10-30,172,W009,3,33183,99549
O045748,2025-04-06,533,W008,2,24514,49028
O045749,2025-06-30,573,W006,10,39356,393560
O045750,2025-12-02,614,W010,4,13469,53876
O045751,2025-03-26,178,W009,2,30251,60502
O045752,2025-04-12,584,W006,8,53801,430408
O045753,2025-12-03,527,W008,8,62372,498976
O045754,2025-12-19,307,W007,2,16817,33634
O045755,2025-12-18,557,W001,6,56060,336360
O045756,2025-07-29,206,W004,3,36711,110133
O045757,2025-06-10,502,W004,6,10980,65880
O045758,2025-08-16,555,W008,1,1567,1567
O045759,2025-08-08,174,W002,2,30940,61880
O045760,2025-12-02,475,W004,9,63349,570141
O045761,2025-02-05,408,W003,5,13004,65020
O045762,2025-05-17,136,W006,4,67375,269500
O045763,2025-12-28,537,W002,10,34784,347840
O045764,2025-06-17,260,W009,5,7210,36050
O045765,2025-04-04,392,W006,8,37096,296768
O045766,2025-10-28,515,W002,4,24670,98680
O045767,2025-12-31,420,W003,8,19205,153640
O045768,2025-07-15,157,W008,1,25043,25043
O045769,2025-12-01,121,W002,3,47616,142848
O045770,2025-10-16,164,W006,2,39425,78850
O045771,2025-01-27,615,W002,1,49055,49055
O045772,2025-01-09,529,W007,8,26074,208592
O045773,2025-07-26,647,W008,8,45523,364184
O045774,2025-04-11,339,W010,9,49670,447030
O045775,2025-05-30,257,W010,6,30691,184146
O045776,2025-05-20,531,W004,2,53235,106470
O045777,2025-05-02,453,W007,6,14282,85692
O045778,2025-06-16,331,W002,6,55314,331884
O045779,2025-11-08,276,W001,8,763,6104
O045780,2025-08-09,356,W001,3,34368,103104
O045781,2025-07-24,400,W007,5,31547,157735
O045782,2025-10-10,532,W004,4,50456,201824
O045783,2025-07-25,110,W001,2,56110,112220
O045784,2025-05-11,438,W004,6,18009,108054
O045785,2025-03-27,627,W007,6,35044,210264
O045786,2025-11-17,467,W005,6,756,4536
O045787,2025-12-05,426,W003,9,56953,512577
O045788,2025-01-21,123,W009,4,5038,20152
O045789,2025-07-28,293,W007,10,31420,314200
O045790,2025-01-17,151,W002,3,39836,119508
O045791,2025-07-05,183,W004,4,15402,61608
O045792,2025-07-10,499,W007,1,60248,60248
O045793,2025-06-19,252,W005,8,7431,59448
O045794,2025-10-08,363,W004,1,28590,28590
O045795,2025-10-31,486,W001,6,1202,7212
O045796,2025-11-19,190,W002,9,23666,212994
O045797,2025-12-09,105,W007,7,56011,392077
O045798,2025-06-19,263,W004,7,13533,94731
O045799,2025-10-15,523,W008,1,50310,50310
O045800,2025-05-21,223,W001,1,32894,32894
O045801,2025-12-21,157,W009,8,25043,200344
O045802,2025-05-10,113,W006,1,53649,53649
O045803,2025-04-22,429,W010,8,12468,99744
O045804,2025-05-21,234,W005,8,31640,253120
O045805,2025-07-06,607,W007,1,22229,22229
O045806,2025-04-13,331,W001,6,55314,331884
O045807,2025-11-22,183,W002,8,15402,123216
O045808,2025-06-22,304,W006,5,18934,94670
O045809,2025-05-10,251,W001,8,20494,163952
O045810,2025-07-25,547,W001,6,44474,266844
O045811,2025-03-26,298,W004,5,19575,97875
O045812,2025-06-20,436,W009,6,10718,64308
O045813,2025-02-16,253,W004,2,40605,81210
O045814,2025-11-11,564,W002,7,9845,68915
O045815,2025-01-09,309,W006,1,27897,27897
O045816,2025-01-16,279,W009,2,12192,24384
O045817,2025-04-02,369,W008,4,55426,221704
O045818,2025-07-29,552,W008,6,17970,107820
O045819,2025-11-15,570,W003,8,57701,461608
O045820,2025-09-05,515,W009,4,24670,98680
O045821,2025-01-12,567,W007,3,23722,71166
O045822,2025-09-16,562,W006,5,15414,77070
O045823,2025-12-21,178,W006,6,30251,181506
O045824,2025-03-19,621,W002,3,38105,114315
O045825,2025-12-13,632,W008,7,59307,415149
O045826,2025-05-25,144,W002,1,16786,16786
O045827,2025-05-24,598,W004,3,55839,167517
O045828,2025-01-06,355,W003,8,2736,21888
O045829,2025-01-11,231,W005,3,60750,182250
O045830,2025-08-09,406,W007,8,51112,408896
O045831,2025-04-08,113,W008,7,53649,375543
O045832,2025-02-13,167,W008,2,57088,114176
O045833,2025-04-28,555,W002,4,1567,6268
O045834,2025-07-18,132,W007,1,52968,52968
O045835,2025-12-25,116,W009,8,46043,368344
O045836,2025-01-24,365,W002,6,4002,24012
O045837,2025-10-01,336,W008,7,32327,226289
O045838,2025-01-28,538,W001,9,8733,78597
O045839,2025-05-19,403,W008,8,45807,366456
O045840,2025-01-10,338,W002,2,55703,111406
O045841,2025-06-26,292,W004,4,25146,100584
O045842,2025-08-29,642,W003,4,38439,153756
O045843,2025-02-01,476,W002,8,18522,148176
O045844,2025-05-28,524,W009,2,41988,83976
O045845,2025-07-03,624,W003,8,9497,75976
O045846,2025-06-22,446,W010,5,2482,12410
O045847,2025-05-22,360,W010,5,13669,68345
O045848,2025-08-20,216,W007,5,33998,169990
O045849,2025-08-10,308,W002,3,28313,84939
O045850,2025-02-23,540,W005,3,12556,37668
O045851,2025-10-12,214,W002,6,65955,395730
O045852,2025-11-16,304,W009,7,18934,132538
O045853,2025-11-02,245,W008,9,36423,327807
O045854,2025-07-11,107,W006,3,47450,142350
O045855,2025-09-20,549,W003,1,20194,20194
O045856,2025-09-11,631,W007,10,44645,446450
O045857,2025-09-03,256,W003,1,32255,32255
O045858,2025-02-26,155,W005,6,25725,154350
O045859,2025-08-15,416,W010,7,29393,205751
O045860,2025-08-19,623,W001,7,49609,347263
O045861,2025-09-27,356,W007,10,34368,343680
O045862,2025-04-03,438,W010,3,18009,54027
O045863,2025-03-13,278,W007,2,55898,111796
O045864,2025-12-28,604,W001,6,32302,193812
O045865,2025-12-16,352,W004,6,10094,60564
O045866,2025-05-23,472,W002,8,20374,162992
O045867,2025-08-26,446,W005,2,2482,4964
O045868,2025-08-25,479,W002,1,45256,45256
O045869,2025-05-05,239,W009,9,29301,263709
O045870,2025-12-04,543,W001,5,13096,65480
O045871,2025-01-26,273,W007,6,38422,230532
O045872,2025-10-03,601,W008,4,51746,206984
O045873,2025-01-10,489,W004,10,53941,539410
O045874,2025-07-11,220,W008,3,12471,37413
O045875,2025-07-20,350,W001,4,7220,28880
O045876,2025-07-30,532,W009,9,50456,454104
O045877,2025-01-26,405,W002,4,31338,125352
O045878,2025-06-20,340,W009,9,45378,408402
O045879,2025-07-09,224,W006,10,12322,123220
O045880,2025-04-21,153,W004,2,11002,22004
O045881,2025-03-20,543,W009,8,13096,104768
O045882,2025-12-29,176,W007,7,14391,100737
O045883,2025-07-18,456,W005,6,67890,407340
O045884,2025-06-07,579,W010,2,40057,80114
O045885,2025-10-11,555,W002,8,1567,12536
O045886,2025-02-26,514,W003,7,7054,49378
O045887,2025-11-12,124,W004,1,62186,62186
O045888,2025-02-20,293,W007,3,31420,94260
O045889,2025-06-14,356,W010,1,34368,34368
O045890,2025-02-03,329,W003,2,14455,28910
